acceleration_magnitude,rotation_magnitude,attitude_magnitude
0.09158340357553375,0.1851180086738388,0.6771961688133784
0.1199813813848739,0.19628002603416628,0.6745203810722167
0.16384454224808542,0.18426479460068587,0.6737058269603331
0.15025313686815567,0.16476463408299857,0.6764349529054894
0.13933184509017665,0.1403621568413642,0.6800783792044154
0.13409791484804048,0.10994165183596571,0.6817086150016594
0.11409954375176583,0.11142048975680785,0.6820843091957365
0.06763160275810226,0.12620502615217882,0.6819934293557282
0.008426539433986826,0.13424064817908332,0.6803238056297456
0.09541542632707786,0.15178227535816147,0.6754871295415948
0.20491275164434936,0.1440600041722622,0.6684433389948438
0.16431818497220094,0.08980218443844867,0.6614223546162573
0.09474491994415944,0.05207650244354677,0.6565593949677571
0.12198439267359941,0.1737033548902035,0.6583503676568766
0.2928456381220639,0.1998698891932272,0.6591874200181407
0.15432510553667964,0.13571099949293747,0.6578295865895496
0.1349866457768095,0.22347426812056206,0.6465898132114034
0.12752123109568317,0.09671006951820696,0.6385462432747167
0.07144415242961549,0.09190824730332092,0.6437640437833053
0.10674819666695903,0.13745096049645794,0.652554847612026
0.13192754637842008,0.14027497786098383,0.6601317789185979
0.05736488397507209,0.21988748834159938,0.6596765222460655
0.030421233248648663,0.22211697046483925,0.6523109550275111
0.027470262693474204,0.17886272147669535,0.6449750106383464
0.039819410163892566,0.15975264191819383,0.6384372130320586
0.07232133986808453,0.14918650839332878,0.6324307135318541
0.08519668443114875,0.15265543028944503,0.6277205431518793
0.08606768688307634,0.14838773774799943,0.6222898300159526
0.05800593681171449,0.1492614332517863,0.6133654428014026
0.07369407682023822,0.13612248674702912,0.6036746342017432
0.06362648935391463,0.12498442734876418,0.5964478928685163
0.03809257233825601,0.13380191859034998,0.5905594959824222
0.008995425984981868,0.13407408881153185,0.5858819479076505
0.011262011148564158,0.14189918171323546,0.5837964725476057
0.01768838523118625,0.16157670498733748,0.5860669039189484
0.0510406389323722,0.16880103690459106,0.5964495009684915
0.11726658226645217,0.12658337580961654,0.615752119910686
0.0985330664230743,0.09384720486802611,0.6364126218472317
0.10300825837336969,0.07785098772478184,0.6497599621657274
0.1310580434288222,0.09080307139161814,0.6419865061218766
0.08683094985095194,0.12289366380240986,0.62396130695525
0.09946714085029033,0.20076926806144327,0.5991936065535686
0.13890907131327535,0.2860551404107892,0.5851003500765823
0.15329266801906727,0.28142648518956925,0.5968909079261192
0.1069253400155775,0.2234318843274783,0.6173214422445963
0.05522421873174864,0.1837119592500983,0.633755486990535
0.08083911313777663,0.17699304369597957,0.6472701804114459
0.05394606531440111,0.1738103872280971,0.6574617898401603
0.01942427465944801,0.14356459390978524,0.6616794250251842
0.05625795230612993,0.15978551681400208,0.6613246778747984
0.07556361886526992,0.17030377455395573,0.6606148867449881
0.09682653151476417,0.18717796604661152,0.66035922787256
0.12860687246763272,0.1867541705689001,0.6606211806129537
0.14797092437132484,0.16700806110699046,0.6625586682289943
0.1500864573285294,0.13679122028310434,0.6656204966374789
0.1331331475933606,0.11158732519330528,0.6680407880760378
0.13306266659761165,0.11205238658863494,0.6687196362048392
0.13162159042909538,0.13410926445445423,0.6679509155997552
0.0672854259054718,0.14187503115868322,0.6660191016055592
0.034002298807565896,0.11793667640509803,0.663656732263222
0.14130516142006033,0.11644022834167207,0.6594994849998006
0.24727488996515423,0.12296155288200515,0.6527762835660665
0.1499471878487634,0.09197174929432152,0.6462540289241221
0.07217495532176253,0.07928935007997155,0.6405868879082606
0.11622556410361522,0.17976145407422328,0.6430101380330757
0.26524782915689343,0.15911506453113328,0.6461121640511619
0.1772216305669148,0.11550753818647913,0.646593767324542
0.11560290663792763,0.16862795708964715,0.6380562657368438
0.1072592987870233,0.08585119490632884,0.6346280501611764
0.07869719452793507,0.08584463913004858,0.6390353079744904
0.09808740228465732,0.1321053955653388,0.6451764408422769
0.09720309101437749,0.16976003657282165,0.6505333330783304
0.06918516947478112,0.2090149144299423,0.650814792752416
0.044975687430526,0.22183790039785492,0.6443465193345235
0.04333706559756727,0.19471882521143863,0.6340914256722446
0.07729226775128664,0.16731579191485516,0.6251016358413715
0.08366990451280988,0.1625600709099849,0.6187197214068318
0.09775335407393575,0.1616106875008891,0.6134378667029212
0.052453340242698494,0.16549965233938627,0.6052226690613354
0.049543422362300714,0.1591584873970071,0.5966258509737277
0.07016391701790609,0.1267074793573429,0.5915661529669158
0.018077279539000318,0.101416697888736,0.5897119399386087
0.009044027393556687,0.10578591483869978,0.5889437121565413
0.013862963098391976,0.12531541928366013,0.5900706566802683
0.020232557695029553,0.13518315221338983,0.5919885875979893
0.014192518662973923,0.1502582996730178,0.595147292385046
0.06484495506237176,0.15255550907570326,0.5994709766482832
0.08872850680942015,0.1374622973384026,0.6041042659992497
0.09982460564371348,0.14017175431557277,0.6131773516834221
0.13321892806184252,0.13107556217310637,0.6233496108066053
0.15149155930718916,0.14025016201575835,0.6233724122721978
0.13524403946952757,0.14823888742132335,0.6144190117512556
0.11988523219551299,0.158879721328465,0.6024306527012383
0.12453222103218702,0.22071299772289502,0.5919356835531369
0.1331899888957667,0.24349643837144813,0.5895185079677226
0.10768769856396163,0.2040609774784031,0.5973644880487279
0.08649925697117634,0.18886963682617036,0.6111727980932014
0.0758562266518369,0.1931084748220979,0.6272655406067063
0.050029495506584275,0.18211709074926627,0.6441076038940166
0.02370680593393351,0.14063987631406613,0.6571861450595717
0.08391357609130107,0.1391799169412105,0.6665257296873964
0.07326967005234092,0.13226034352116034,0.672292126476438
0.1105262688083295,0.16561457957947473,0.6743366665740622
0.1563741703218114,0.1605393227432134,0.6773295015329476
0.15751754674223206,0.13911419694888338,0.6817907577066282
0.14542454724550694,0.09072205469992214,0.6856686326958318
0.13880042918466942,0.07230145914321846,0.6864773273917323
0.13004393233150313,0.08432625838771533,0.6853256149080563
0.10570138306621696,0.09047089459996789,0.6840447438387387
0.07691410134920988,0.08306247384838793,0.6847897084390676
0.027735765206803972,0.06726575758008309,0.6865017236178405
0.14702707752669528,0.09712311078160984,0.6847707676623432
0.22068288178980486,0.12287941305806586,0.680713395450202
0.15933565344053882,0.10695659564260497,0.6744284753867521
0.21699626554318308,0.16962908508522395,0.6716038289769125
0.40406660581317677,0.22319241247728272,0.6743710226978094
0.06830765855675272,0.19820668925115195,0.6742213544143438
0.2319968709653083,0.21661103074029436,0.6643372220370825
0.09000485282378029,0.05867348720881689,0.6635903985829289
0.09639392756040441,0.07837930708143714,0.6681768439349788
0.13850495760030246,0.16391700575070842,0.6717548573350672
0.09699952337564573,0.19822217781864288,0.6754409984972807
0.055350934369317394,0.2506914424406177,0.6745824563498678
0.0557489102501725,0.2027258224461736,0.669077964237424
0.03817550516855867,0.14377619095086355,0.6641099542696972
0.054613677054141926,0.14714121974344235,0.6577894862316813
0.06553658677852933,0.15502304085643745,0.6494299545093931
0.06863995138086688,0.1591459179239681,0.6416640575202965
0.06821708732429926,0.15000446735829287,0.6361231468833034
0.05746438454176364,0.14638753623999776,0.6298407482050092
0.056338514188669656,0.12864929031107486,0.624586972584775
0.05524960998873475,0.11450374915948115,0.6218027042113436
0.029657497777775585,0.1307326834848325,0.6207278899127269
0.02495616610740293,0.15979576760601136,0.6202458747445624
0.048244164530448885,0.1803459104119443,0.6199805315482596
0.021549832127965192,0.1773185575468501,0.6216577714966525
0.05752240341281671,0.161606941830142,0.6250291676182292
0.07145227830512599,0.1353348603599616,0.6282649726333455
0.08373194424511972,0.13220552746591194,0.6328184604878052
0.12430683758152049,0.1500334014809841,0.6422418275553992
0.1273060294134263,0.11883116342844934,0.6485475057213244
0.12002373197656041,0.10713710328236302,0.6458979688467703
0.11660942652518912,0.13066091887578143,0.6369376738875124
0.12301795109668041,0.22002184807111103,0.6252337032873341
0.13126385116005654,0.2686829139160227,0.6189080136596267
0.1440041181352026,0.25918813818244424,0.6240649614715889
0.13148088541633887,0.20526862973089052,0.6372010628387964
0.0754818620779599,0.18453014412914465,0.6535656305440876
0.05724091788728707,0.19273502433786416,0.6706379433802867
0.04453070828511622,0.15199593208953988,0.6863771299414215
0.04280896912787022,0.13892862746719473,0.6962323136649727
0.07453503475093637,0.14331167407706397,0.7021393132539054
0.0734450295436226,0.15552415627746005,0.7030428145028257
0.12517599099280907,0.1663159690520331,0.7021944751206208
0.13715163479166043,0.17582631712800004,0.7038829740832517
0.13214876564533978,0.17772860472144064,0.7079055119472221
0.12361194981234247,0.14601527497113376,0.7116000772085359
0.12777670657268742,0.10853974075552811,0.7131436067648742
0.10947746039778163,0.09452014767888071,0.7130735533746865
0.0787370595454553,0.10145117230463946,0.7136138314773399
0.0349125697681927,0.09829759962571488,0.7146478254270225
0.08092315631538395,0.10670359002252718,0.7132621952327801
0.20135153628974922,0.13655460651479012,0.7093083651296015
0.15574810625172053,0.09344415328593314,0.7049537663328972
0.07882085082648568,0.07598122938610409,0.7000623383573249
0.21084364706915273,0.1446466316230314,0.7013500110103642
0.2846823604019625,0.1517201269097223,0.7023901447432302
0.2227473694649627,0.12195882804847845,0.7014085979712987
0.13963079640411144,0.12992172793996756,0.6968131260366266
0.11354030613259186,0.09483741639799162,0.6984457860718666
0.08547754085785225,0.07708743250688137,0.7045528120015137
0.11687095724940579,0.11029546046505122,0.7093237992807645
0.09554172416113531,0.16094504638997148,0.7121137680378221
0.06215172551132969,0.1965780829242106,0.7115004573277431
0.039734075140123566,0.21437816764328907,0.7043077046462541
0.04242865236477469,0.17362436264251363,0.69380599273355
0.06840063393119632,0.1524383962712711,0.6846946132658203
0.0872037059808896,0.1516151739302808,0.6777233928726278
0.1107837348318697,0.15340392846384107,0.6736174513476105
0.08029144531351144,0.15429210278539413,0.66706460596147
0.07074642049704065,0.1666041792202028,0.6578062766630874
0.08538019662415945,0.14842023973348412,0.6504243652344998
0.05130795392807876,0.14410572404448205,0.6465283665485738
0.0006327566079415315,0.1563002954950223,0.6442178686266713
0.012853498835349787,0.17338672693166718,0.6438534127613972
0.0338851926588096,0.1826849262037282,0.6431841909959273
0.03288356421889709,0.18059491456951876,0.6439930798050322
0.06032463018965021,0.1437207530759251,0.6448842835874387
0.0902434381248606,0.13112951109925683,0.6455792815986894
0.09088776653146163,0.13449204318637747,0.6494904783579051
0.11700162904719713,0.11888067473189173,0.6569489262335024
0.11937234463061726,0.09351045497408704,0.657820706672871
0.12169363971700392,0.11451080056500437,0.6515750641405176
0.09829813232031034,0.2015453576899953,0.6409299921662427
0.1410668436794847,0.2857273163191106,0.6360115300064437
0.15338435392785446,0.28497131064825365,0.6451016509427794
0.0831061893430567,0.2129425863263491,0.6618943875465022
0.0697908299162119,0.16410231887721927,0.6785592743160046
0.06998000803801657,0.17320865544893244,0.6949135876703216
0.05231907843741703,0.18380801936867652,0.7121736785166454
0.02870362246922769,0.14887997758570942,0.7239884520328337
0.05185407664537095,0.1582558600914643,0.7304797941989105
0.07688675057793914,0.14371901678653387,0.7263814819852948
0.11525132763384319,0.16177085575779077,0.7217320441415029
0.1390471603445553,0.14702498538271225,0.7162442696972672
0.1500559977619645,0.13819257863166418,0.709286132782281
0.13762320512899998,0.12693604920214344,0.7029150850047714
0.1310033367095711,0.11115886750476595,0.7000757981308043
0.10812365949387139,0.10727797539784784,0.7011660293264247
0.0876388823697366,0.1165794940450806,0.7041529684180001
0.024953519890248126,0.13326592774999219,0.7063536344455312
0.07331562843377852,0.12451288592852418,0.7076135594955902
0.1814561181823141,0.12592746912014519,0.7080350824091797
0.11976283537519411,0.08459595088521092,0.7062470049260692
0.08707601451688586,0.06217022315576359,0.7111279780742218
0.0688382856530653,0.06957488734552825,0.7116119850845704
0.12676509007756448,0.1290270788834877,0.7131113460540937
0.22387971493877792,0.1451370184615124,0.7113563567390252
0.4014282811789669,0.07092009676234248,0.7078264682998057
0.1163677033378423,0.15796275245340913,0.7066832587402146
0.19068463313139566,0.18441537326733898,0.7111459270641927
0.12254506593456481,0.08430399957645136,0.7075248547722561
0.1257687530081746,0.08222446403772253,0.7020830568259883
0.13597273022852577,0.08665564832362362,0.7011340378165108
0.13419457836990847,0.18240552164563906,0.7100893073112222
0.03729046991231846,0.23083469121046607,0.7173149417027078
0.05186729261227557,0.17808823046036049,0.7024001696474138
0.06863650985661748,0.1260339796377194,0.6916271590677802
0.0845143110741061,0.1307809807736559,0.6846086553567677
0.12536734117297502,0.15300140366560966,0.6808254351637757
0.10926086980236047,0.15595153766883674,0.6756956386029073
0.06594120347480917,0.16552732678733306,0.6690759658053586
0.09530165814328362,0.15171878330735056,0.6626821927555266
0.0644093651033031,0.14569203505580292,0.6570950838135581
0.034994703893155295,0.1471090099722559,0.6517244029998678
0.021574647158499563,0.14609708985180658,0.6487575830954703
0.031142147666349096,0.14326307449729864,0.6466706845500804
0.029811079285197828,0.14543605327751868,0.6470438192850574
0.06702967667426774,0.1309009227956678,0.6479740391841846
0.08584163416010165,0.12422781437549198,0.6500484621061329
0.11669172384547853,0.1149575068055811,0.6570088894238617
0.1520483570126019,0.12922545947106076,0.6609177457496042
0.1714117605997136,0.1586589460330669,0.6553840454275952
0.13459644218568,0.19380686556743065,0.6435762243677733
0.15876669664776716,0.2500553911911167,0.6332936808646329
0.17020312118912304,0.27675685222454777,0.6333947831130894
0.13358323215023557,0.23512336252714808,0.646262386054692
0.08863772822675169,0.20171982830233137,0.6668581029626816
0.08501009694334868,0.20437815506104953,0.68985519802204
0.061015875288469745,0.180906035602742,0.7101133729559163
0.025302187955384928,0.15162382223365475,0.7247261503261165
0.03745872716948492,0.17392302573236545,0.7312699819102907
0.07832329692912687,0.17970388337524998,0.7239346597535058
