acceleration_magnitude,rotation_magnitude,attitude_magnitude
0.08189030796138463,0.11378588496028412,0.7168915775629332
0.07169143150450188,0.2584538125334561,0.7325334890133931
0.06016955051152428,0.1859642198514148,0.7595570642009161
0.04428314347888793,0.15658497792629236,0.7942977507948452
0.04559370360831168,0.15147787883867259,0.8257999149539345
0.05636884791628304,0.14875614514336113,0.8466860907063843
0.06512438989219115,0.14802517451060143,0.8577471895461865
0.05428436989507046,0.15605512758371698,0.8620140100809134
0.04032368162756779,0.14837240320857206,0.8623936187838224
0.024568039541344552,0.1489944319452475,0.8591462145463693
0.03255551354025472,0.1573809114757385,0.8544780881891584
0.040743231983562465,0.16098705436225946,0.8533738164529537
0.0948719587659968,0.1406254804925218,0.8551096113727112
0.14357124650677872,0.09233862246098756,0.8561507008697117
0.1332314819281346,0.09446211225913335,0.8561424515139566
0.0738286212128418,0.1150308227604751,0.853404765386999
0.09282980730086424,0.04866860230590326,0.8494366607114568
0.12017608642267093,0.06870269895585174,0.8444241663815565
0.12963886984949188,0.17504585582887738,0.836068364480892
0.13487957011740304,0.26507848793818717,0.8256278138354596
0.12757811625003454,0.3628649380025855,0.8048733152514033
0.14873398927019316,0.3518383357097356,0.7692461409541451
0.18932542060312832,0.34940571399360254,0.7194673622628146
0.18837220156691914,0.3287146287023121,0.6538916457205095
0.17051150875391233,0.2811982968684088,0.583307712879795
0.1188116151636946,0.20313062950727018,0.5166474796791126
0.07293742361398033,0.15131552536863752,0.45958022991723113
0.045799547398396694,0.19297483141291968,0.4088857300719685
0.07139136241737641,0.28286853993743616,0.33733887461233014
0.04624515240113425,0.28147814681636335,0.2794290679626673
0.0802376359792344,0.2875170048232784,0.24741096568712376
0.13082033422558184,0.33234948233474865,0.22906918422339909
0.13906020467536415,0.3760267519731077,0.21482658745366642
0.1279083274433723,0.36952729918551813,0.20184251761634822
0.12574707964752518,0.32929711597317973,0.1904373871138448
0.13598046645154233,0.260336197198869,0.1818376556652199
0.16025084562783462,0.1690901771841409,0.1773592709899858
0.12613494728478922,0.13221039434274381,0.17739116288130838
0.1031438822137882,0.16580677094766427,0.18110884914582545
0.07580918488037107,0.2259359165929678,0.18811203344889185
0.08926380549400222,0.2662274504611699,0.19849605118323224
0.16552908566888466,0.2400458090891561,0.21096287323551113
0.2657603695462584,0.18981181818888565,0.22570238324729072
0.28329889007167636,0.10980960208384635,0.232566145067603
0.20373409865880884,0.19963421991954552,0.22381317819295102
0.09740715121879964,0.2857199782511833,0.20923014326299091
0.10553326205353461,0.28142565419441234,0.1974791462636538
0.136774352590764,0.0847858553671425,0.1950225657475457
0.4423447329826884,0.32347600716295644,0.20780754607637927
0.3493714563830995,0.2624491745740684,0.2225423340221875
0.17410407904210767,0.1554231511733893,0.21492810106030372
0.1470822142016145,0.07764182891231976,0.21164495886848642
0.20207295643633563,0.2936501866619189,0.21785920089444363
0.19639369998480008,0.6432865328556355,0.24074069249814398
0.18635253983624997,0.8036822135563508,0.535011072530973
0.1351064689686876,0.5760618380752086,0.9153976853520659
0.06573711390144699,0.2679933474682563,0.9263127819823503
0.06791368080672427,0.15820027492190086,0.9140835877615195
0.06392411549339852,0.17049293882448457,0.9050557915085063
0.10046731981411129,0.23137482811949053,0.9142659194580739
0.045842222972209835,0.15099159610448912,0.9270600318129462
0.06256328297422313,0.13126070565703346,0.9289127950387487
0.07083727521430035,0.15614696472152004,0.9246882034531271
0.07506021923452215,0.18026334597952817,0.9189334765961928
0.05027006139691236,0.19152956456075387,0.9131427850801842
0.01748786398768603,0.18447449684717288,0.908128884827811
0.02882075424373482,0.17839579317284715,0.9052487486775104
0.08323607362647654,0.18729577812363316,0.9048200603186104
0.1443465153917848,0.15039319100938753,0.9055562280639452
0.15644332607905967,0.12592488146204553,0.9043180931207525
0.12100416997282756,0.09140896036004857,0.9016986591217048
0.09030469543125365,0.06001223573541985,0.8993185048186373
0.11802649039682035,0.02052469623497343,0.8989830483747344
0.1712696555310111,0.057359405560686715,0.8997953740309533
0.10917417980830342,0.1713686954306737,0.8965442106147178
0.10049737377165084,0.2499381695521831,0.8904270429074211
0.11996113899607226,0.3641255602206779,0.8836048331663003
0.14564676379113065,0.39565093002222274,0.8667024843031838
0.18881783663301507,0.30411526266482686,0.8514724834963748
0.20789219526257804,0.3388875002864234,0.8356439201888789
0.21500010465501515,0.2957367932060156,0.8164198428883058
0.18058444570817142,0.2323659676577074,0.7758653264081554
0.08201689179244367,0.23847328132895812,0.6881968137143892
0.05314111259495113,0.2689530623323801,0.531449531473518
0.057967401845470765,0.26498697805478155,0.3785392828461087
0.10631279088100905,0.2845276588206739,0.29411418187662586
0.11518083569670247,0.30713375746708116,0.25572400708721
0.13445435580910928,0.3271715991832465,0.2347676061160914
0.13674767991840425,0.34670678031885066,0.21839788472912566
0.12570689424649842,0.36796577894180565,0.20300688191343377
0.1251189677442336,0.3554553983683967,0.18830885466545275
0.13852200706036616,0.2748366640555971,0.17705351002238626
0.18163101752514407,0.17363825391177792,0.1719242572999143
0.16407129058760647,0.19731280546418245,0.1736740093289427
0.11791598307970264,0.30731951692054665,0.18326650152574428
0.16187188264470276,0.3645403195773224,0.20087709117814265
0.37366039122201833,0.10945929098917118,0.21605193490603194
0.3562891947444393,0.12672440683929667,0.22441826093553033
0.27295252397798064,0.08603996771632053,0.22597552423074455
0.12142275226074013,0.26843679461193576,0.2119122742973051
0.15401827794372122,0.2813550891962238,0.19546928412528178
0.1291737077273277,0.12971593692457492,0.18526781941840956
0.35642254262924655,0.21498106346564883,0.1871942811400936
0.4142243431460337,0.4021575001205364,0.1999355915395917
0.30466545773513,0.24592757945870386,0.20118082535767898
0.15244779448401005,0.22563461074989305,0.20492989334734688
0.1703052280888366,0.43815297947014714,0.21638816719631135
0.18097274984079167,0.7626449640709815,0.2455961376747999
0.1954682921868637,0.8160134281912825,0.43237017076714945
0.07432137726438122,0.7153863416938849,0.887928066551741
0.06405949741004187,0.535674475640115,0.8935084624824426
0.12470976288232678,0.23117358299882862,0.8816466176166072
0.0916951810696301,0.21689928139293624,0.8843186435554881
0.09379763276753011,0.31397379734303027,0.8911645840361718
0.06363875070113818,0.18695920219921772,0.8925252506352553
0.04904650696101443,0.1602349027574597,0.889548220624799
0.08028076351138039,0.1485407202757343,0.8867481422743545
0.08375230689555513,0.12199769190560651,0.8850112983862809
0.06118945682578837,0.14670880769718816,0.8827172013916066
0.04667245810788834,0.17229270581937758,0.8798344301717756
0.05725282966912162,0.18544468506580955,0.8770426984805569
0.0703383630638542,0.1578805611817262,0.8753704704383735
0.10691977637003015,0.11592969198588433,0.8747462887890413
0.14407457483659458,0.08681288703269303,0.8733869616460331
0.13322344177398426,0.07548683505207689,0.8709544037732783
0.12491003231674254,0.058327011711117295,0.8686745790472602
0.12067916052473932,0.05995448693348325,0.8673427657232823
0.09618013139585138,0.13404210603121383,0.8678256248199027
0.11412057607305828,0.23595739933591015,0.8709276033111274
0.15159566580933406,0.29285385010719456,0.876256432187
0.17828205855889245,0.43174224198465344,0.8808279522609596
0.17471976416886933,0.37330057940349054,0.8771675716094797
0.19202472607312696,0.3462488099585009,0.8496949983140172
0.1911459956527588,0.3715437106741835,0.8161229459301083
0.12279269133813407,0.29679188779671933,0.7716705471562922
0.08135720740167957,0.27142653106930564,0.7116875286320947
0.07104271521276884,0.2212772581222261,0.6226147560247898
0.05923564104411075,0.28477493198736403,0.5074857369698151
